timestamp,strain_gauge_1,strain_gauge_2,strain_gauge_3
5592478,14399,12303,45095
5592832,14399,18447,38944
5593173,57407,24591,32807
5593500,63551,38927,26663
5593811,63,28687,16422
5594269,61503,36879,28711
5594565,38975,30735,32806
5594889,59455,34832,2087
5595221,12351,49167,55335
5595560,47167,45071,57376
5595897,18495,43023,63527
5596361,4160,38927,51238
5596767,57408,16399,53286
5597104,26687,24591,51232
5597445,34879,38927,40999
5597791,18495,10256,12326
5598132,24638,57359,28710
5598426,30783,16399,22567
5598734,10303,43023,16416
5599062,20543,4111,16423
5599456,4158,57359,45095
5599782,12351,6159,28710
5600114,16447,26639,28710
5600433,61503,38927,32806
5600743,51263,8207,28711
5601131,14399,40976,8231
5601480,16447,30735,32806
5601779,4159,22543,38951
5602077,59455,12303,28710
5602382,8255,32783,32807
5602730,14399,18447,38950
5603077,24639,51215,30759
5603446,28736,12303,34854
5603781,14399,57359,18471
5604155,16447,51215,36902
5604487,63551,47119,26662
5604793,14399,45071,30757
5605141,45120,2063,63526
5605438,32832,10255,45093
5605727,16448,4111,53280
5606037,49216,8207,18471
5606343,61504,20495,24608
5606665,53311,34832,8230
5607030,22591,10255,28709
5607362,14398,55311,45093
5607741,12351,20495,32806
5608093,61503,16399,18470
5608395,49215,32783,26656
5608723,12351,55311,10278
5609087,32832,2063,10278
5609477,32831,40975,32806
5609818,2111,40975,28709
5610113,63551,51215,36896
5610421,4160,53263,36903
5610791,6208,10255,24615
5611098,26688,22543,51239
5611391,14399,26639,43046
5611771,26687,16399,40998
5612075,63,40975,43046
5612523,63,49167,36911
5612888,41023,32783,26663
5613221,45119,53262,59431
5613562,26687,55311,38951
5613932,63552,24591,22566
5614314,64,10255,16423
5614637,59456,10255,16423
5614974,53311,51215,26656
5615301,8256,16399,26663
5615653,4159,57359,24608
5616029,6207,49167,40999
5616377,10304,6159,18471
5616727,63551,40975,20519
5617042,10303,38927,34862
5617383,57407,32783,28710
5617719,24639,32783,24620
5618057,36927,34831,36903
5618435,61503,59407,24615
5618777,16448,15,28710
5619121,24639,49167,34855
5619551,55359,43023,49190
5619989,55359,34831,28711
5620342,6207,43023,10278
5620715,30784,30735,28711
5621194,63551,49167,32806
5621515,18495,59407,20512
5621853,2112,28687,39
5622223,22591,57359,12327
5622558,12351,49167,16422
5622936,4159,43023,28710
5623302,18496,12303,20519
5623724,8256,4111,53286
5624073,28736,20495,61478
5624401,61504,16399,22565
5624738,38975,45071,36902
5625093,36927,57359,36903
5625454,18495,49167,63526
5625801,63,45071,32806
5626131,59455,59407,6176
5626492,28736,10255,59431
5626833,63551,57359,32806
5627187,53312,8207,12327
5627552,16448,15,30759
5627854,36928,32783,61478
5628196,64,2063,32815
5628576,41024,26639,16423
5628856,63552,4111,28706
5629212,57408,20495,34854
5629570,8255,53263,40997
5629916,55360,26639,43047
5630238,14399,57359,28710
5630555,34880,2063,20519
5630941,2112,8207,38951
5631260,53312,12303,36903
5631618,34880,6159,26661
5631934,49216,4111,24615
5632262,34880,12303,22566
5632541,43072,51215,26662
5632943,10304,55311,63526
5633247,61503,55311,32807
5633523,63,51215,26656
5633934,63551,51215,34855
5634275,18495,53263,10278
5634575,61503,40975,22566
5635011,30784,8207,20512
5635344,49216,49167,22566
5635728,41024,20495,34854
5636052,49216,10255,49184
5636346,2112,32783,28704
5636652,45120,4111,20519
5636993,10303,55311,36902
5637275,24640,28687,18470
5637639,59456,10255,22567
5637979,34880,12303,40992
5638307,8256,2063,36903
5638699,12352,8207,30759
5639079,62,43023,38950
5639419,20544,34831,28711
5639810,30783,40975,34848
5640142,43072,8207,28718
5640472,18495,55311,32807
5640811,63551,53263,38950
5641229,24639,57359,41007
5641574,26688,16399,45095
5641906,38975,36879,40999
5642276,32832,6159,16422
5642677,47167,45070,55335
5642998,24639,32783,8231
5643335,59455,20495,24615
5643687,43071,51214,61479
5643989,63,47119,28711
5644276,53311,55311,26660
5644738,16448,8207,20512
5645067,47168,10255,30758
5645433,26687,26639,34855
5645773,32832,2063,30759
5646087,49216,26639,16423
5646438,45119,36879,55335
5646862,2111,51215,32806
5647202,43071,53263,24616
5647506,16448,6159,28704
5647851,38976,6159,24615
5648159,6207,43023,12327
5648531,59455,53263,43047
5648845,10303,45071,53287
5649122,22591,49167,20519
5649503,2112,6158,59431
5649850,22591,45071,38951
5650229,36928,10255,26663
5650547,55359,53263,24615
5650826,28735,38927,24615
5651292,20543,51215,22567
5651634,34879,45071,4135
5651947,45120,4111,34848
5652271,2112,2063,38951
5652554,41024,15,30758
5652867,12351,55311,22566
5653208,38976,16399,4135
5653523,32831,40975,36904
5653869,63,20495,30758
5654228,28735,22543,16416
5654528,16447,2062,57383
5654870,6207,6159,22567
5655288,34879,43023,10279
5655632,45119,53263,30759
5655929,28735,55311,40999
5656296,57407,22543,16423
5656663,34879,34831,34855
5656971,22591,20495,8230
5657330,61504,15,24615
5657605,14399,53263,28719
5657968,22592,10255,10279
5658314,47167,57358,63520
5658668,28736,18447,59430
5659000,59456,32783,12326
5659322,4159,47119,28711
5659658,34880,2063,24608
5659989,57407,49166,59431
5660325,28735,51215,2087
5660765,30783,34830,57382
5661144,49215,34831,6182
5661540,6207,28687,8230
5661891,38975,38927,38
5662207,43071,32783,28711
5662481,14399,53263,24614
5662774,8255,30735,12327
5663190,61503,45071,18471
5663505,18496,10255,6182
5663832,61503,43023,20519
5664144,26687,36879,28710
5664466,49215,38926,61478
5664804,36927,32783,4134
5665101,10304,2063,8231
5665432,55359,30734,61477
5665875,32831,32783,6176
5666251,12351,28687,24615
5666604,28735,43022,63520
5666884,32831,26639,38951
5667183,12351,45071,4135
5667490,22592,16398,12326
5667866,2112,6159,39
5668205,55359,45071,22574
5668550,61503,24591,32807
5668846,61503,22543,20512
5669151,6207,53263,63526
5669468,36927,36878,57382
5669797,32831,43023,20512
5670236,34879,34831,4136
5670572,61504,2063,28710
5670903,49216,4111,32806
5671235,18495,49167,18471
5671597,63551,45071,8231
5671951,34879,47119,8230
5672249,30783,55311,32807
5672606,36928,2063,20519
5672872,8255,26639,16422
5673231,14399,53263,18471
5673543,12351,49167,39
5673912,45119,36879,16423
5674218,4159,45071,26662
5674553,14399,14350,55334
5674855,22591,30735,63520
5675189,59455,43023,20519
5675526,18495,51215,4135
5675860,53311,22543,24614
5676188,18496,12303,4135
5676575,14399,49166,32807
5676878,63,38927,8224
5677265,16447,55311,36903
5677612,10303,55312,12326
5677921,55359,22543,20518
5678249,24640,6158,36903
5678648,14399,36879,24622
5678994,57407,43023,8237
5679298,26687,49167,30758
5679676,18495,22543,26662
5680048,26687,24591,28711
5680442,6207,51215,10279
5680762,20543,32783,38951
5681057,18495,38927,12326
5681361,22591,26639,24614
5681728,8255,38927,30758
5682047,20543,30735,16423
5682362,26687,51214,55334
5682751,63551,34831,53286
5683070,51263,34831,24614
5683409,6207,55311,34848
5683702,10304,8207,51239
5684007,16447,51215,36903
5684453,6207,57359,22566
5684822,36927,43023,34855
5685132,36928,15,34854
5685424,34879,40975,51246
5685825,10304,2063,16422
5686163,51264,6159,12326
5686465,61504,34831,2086
5686768,57408,12303,38951
5687119,49215,53263,32800
5687388,45119,36879,22566
5687808,41023,16399,51232
5688228,61504,36879,22567
5688543,14399,51215,32807
5688859,65,6159,16423
5689149,26688,8207,28704
5689518,22591,57359,14375
5689816,22591,40975,22567
5690085,24639,15,36903
5690443,8256,16399,18471
5690806,18495,32783,24615
5691222,24639,57359,12327
5691518,41023,45071,16423
5691868,28735,38926,53280
5692186,20543,55311,28710
5692532,6207,43022,61479
5692857,30783,45071,34854
5693160,2111,30735,28710
5693451,49216,15,24613
5693785,53311,26639,4135
5694073,38975,55311,34848
5694433,59455,34831,49191
5694874,53311,53263,36903
5695163,8255,20495,6182
5695514,36927,18447,4135
5695852,32831,14351,6182
5696185,26687,36879,32807
5696538,63,57359,34855
5696868,38975,26639,4135
5697191,22591,32783,12328
5697495,26687,32783,8229
5697834,45119,49167,24615
5698207,20543,43023,8230
5698520,2112,2063,10278
5698877,53310,61455,8230
5699152,43071,28687,16422
5699520,36927,45071,6181
5699817,14399,49167,24615
5700080,30783,30734,24615
5700491,6207,28687,8229
5700846,2111,38927,38951
5701155,51263,57359,6182
5701461,41023,51215,18464
5701754,55359,20495,12334
5702133,30783,49167,22566
5702567,12351,49167,18470
5702870,53311,49167,16422
5703215,22591,57359,24615
5703562,41023,40975,26656
5703894,38976,43023,18471
5704255,22592,18447,12326
5704615,4160,2062,55328
5704959,51263,53263,38944
5705279,43071,38927,12320
5705539,28736,6158,63520
5705905,61504,14,61478
5706275,20544,18447,16423
5706600,26687,43023,20519
5706964,34879,45071,4135
5707300,47167,38927,20527
5707611,55359,43023,28712
5707977,22591,55311,16423
5708267,8256,15,45096
5708659,26687,53263,16422
5708963,14400,2063,24615
5709290,51263,38927,28719
5709634,61504,12303,22567
5709955,43070,51215,38951
5710243,47167,28687,24608
5710557,55359,49167,16423
5710886,57407,53263,38950
5711182,38975,49167,6183
5711588,30783,38927,6182
5711864,10303,55311,36901
5712289,43071,45070,59430
5712619,24640,16399,22566
5712967,4160,16399,20527
5713308,2112,15,24615
5713666,4159,40975,18471
5714053,51264,4111,20518
5714365,22592,15,40998
5714637,32832,4111,18471
5715056,63551,57359,2086
5715385,16448,16399,8231
5715735,10303,38927,45088
5716084,36927,43023,40999
5716416,64,2063,47143
5716752,43072,6159,8231
5717156,2111,18447,53287
5717466,12351,49167,22567
5717841,41024,18447,24608
5718197,59455,57359,53294
5718528,41024,10255,30759
5718892,28735,53262,38951
5719180,51263,43023,18471
5719468,36927,34831,18479
5719804,8255,36879,61479
5720109,26687,2063,24614
5720432,61503,40975,63527
5720750,47168,2063,32807
5721070,22592,24591,18464
5721401,55359,57359,6183
5721731,59455,38927,32800
5722159,28736,4111,49197
5722458,10303,40975,49191
5722792,34879,55311,24614
5723165,30783,59407,34855
5723488,49216,2063,20519
5723851,63,49167,16424
5724123,18496,2063,18471
5724502,36927,32783,30758
5724829,55360,15,40999
5725143,10303,12303,22567
5725447,51263,51215,32807
5725890,14399,49167,43040
5726240,49215,57359,22566
5726535,4159,57357,59431
5726968,30784,12303,20519
5727392,32832,24591,43046
5727671,53312,18447,32815
5727953,45119,51215,51240
5728378,51263,51215,24609
5728702,59455,51215,24615
5729058,24640,20495,28719
5729348,30783,51215,22567
5729623,30783,28687,40999
5729994,55359,40975,24622
5730463,28735,34830,38959
5730767,8255,34831,53280
5731045,61503,53263,26656
5731327,34880,10255,4135
5731650,30783,30735,22566
5732024,61503,43023,24615
5732341,34879,28687,45094
5732673,8255,57359,18471
5732991,28735,47118,63522
5733272,63551,49167,18471
5733657,28736,4111,10279
5733928,4159,55311,8231
5734261,16447,43023,14375
5734602,43071,55311,49192
5734938,64,2063,28719
5735270,2112,12303,20519
5735550,45119,40975,12326
5735962,63551,38927,28719
5736317,30784,22543,45088
5736645,2112,4111,34848
5736977,2112,2063,51239
5737258,30783,38927,2087
5737569,24639,55311,20518
5737935,2111,49167,34855
5738272,51264,28686,61479
5738594,36928,45071,43055
5738912,49216,18447,10272
5739233,43073,15,18464
5739534,10304,2063,2094
5739884,4159,55310,57383
5740206,28735,43022,61479
5740635,8255,43023,47
5741012,36927,38927,18470
5741368,63552,8207,32
5741711,4159,49167,2087
5742030,63551,38927,12321
5742329,18496,15,6176
5742700,6208,12303,32807
5743068,18496,22542,59431
5743363,59456,18447,34855
5743738,10304,15,8231
5744045,6208,4110,30759
5744485,18496,28687,39
5744776,26688,15,8231
5745058,45120,20495,63527
5745458,22592,2063,20519
5745793,4160,12303,20519
5746146,61504,10255,18478
5746517,55360,30735,51238
5746834,24640,63503,32806
5747215,16448,16399,26663
5747553,45120,8208,8224
5747882,61504,26639,16416
5748251,51263,40975,30752
5748599,57407,57359,38958
5748893,28735,49167,36903
5749217,36928,22543,28711
5749534,16447,36879,4135
5749903,61503,53263,45102
5750244,20544,2063,24615
5750582,55360,4111,10279
5750945,55360,26639,6176
5751280,49216,28687,4128
5751584,41022,51215,26663
5751888,30784,6159,39
5752210,14400,12302,59430
5752512,49216,22543,18471
5752841,47167,57359,18470
5753259,49216,30734,53287
5753558,53312,49167,20519
5753958,14399,59407,28711
5754283,28736,10255,26663
5754630,34880,43023,22560
5755073,18497,2063,10273
5755391,10304,8206,61479
5755728,14400,45071,16422
5756082,6208,10255,24615
5756441,30783,32783,10278
5756756,2111,24591,47136
5757130,36928,24591,39
5757427,20544,32783,20519
5757711,26688,36879,14375
5758151,30783,40975,18470
5758513,8255,24591,63526
5758879,36927,49167,8230
5759246,20543,53263,32807
5759608,55360,8207,32807
5759923,38976,49167,16423
5760227,30784,22543,10272
5760605,64,2063,2080
5760945,63552,12303,36903
5761242,38975,49167,24614
5761562,57407,10255,36903
5761920,47167,24591,28711
5762358,20543,24591,39
5762703,51262,43023,18471
5763056,20542,40975,12326
5763449,63,16399,38951
5763714,22592,30735,26663
5764078,12352,49166,61479
5764506,55360,36879,30760
5764834,16447,43023,8230
5765143,2111,36879,38958
5765582,2111,43023,55335
5765969,10303,45071,26663
5766268,18496,4111,6183
5766558,59456,57358,61478
5766912,32832,49167,36896
5767244,6208,34831,18470
5767522,8255,45071,47143
5767821,36927,24591,30759
5768146,57408,16399,36896
5768472,63551,40975,18470
5768783,24640,6159,28711
5769101,10304,8207,40998
5769437,43072,32783,32801
5769703,8256,51215,34855
5770137,64,16399,32807
5770522,14400,20495,38951
5770825,22591,20495,16416
5771101,6207,24591,26663
5771404,63551,36879,28711
5771827,2112,8207,26663
5772153,18496,2063,12327
5772493,57408,10255,18471
5772792,22591,57359,32
5773161,41022,51215,40999
5773484,63552,4111,8231
5773835,41023,28687,16423
5774132,6207,59407,53286
5774403,32831,59407,10272
5774866,24639,59407,24615
5775255,24639,38927,36903
5775625,24639,28687,28709
5776031,10303,53263,30759
5776344,30783,36879,26656
5776758,30783,43023,28711
5777069,20543,53263,30759
5777463,30783,18447,24615
5777794,4160,10255,38950
5778128,6208,18447,20517
5778431,8256,20495,26663
5778856,43071,43023,22566
5779189,28735,55311,12320
5779547,16447,40975,16423
5779857,57408,15,12327
5780238,32831,49167,6183
5780581,51263,34831,18470
5780926,45119,40975,16416
5781223,55360,10255,2086
5781675,51263,45071,20518
5782002,16447,53263,18470
5782340,22591,28687,20518
5782723,22591,43023,18471
5783097,26687,36878,53286
5783420,24639,10255,26663
5783768,55359,10255,28710
5784176,41023,40975,32806
5784565,22591,53263,30758
5784935,63551,49167,43047
5785277,16447,55311,16422
5785768,38975,36879,18470
5786098,34879,55311,22567
5786419,32831,45071,10279
5786728,4159,22542,43040
5787012,55360,4111,63526
5787316,12351,28687,34855
5787635,20543,18447,28710
5787906,43071,49167,55334
5788225,26688,2063,20519
5788615,38975,28687,28711
5788926,49215,34831,6191
5789211,32831,24590,61479
5789573,63,24591,43047
5789935,51263,51215,8231
5790394,26688,8207,32800
5790715,57408,6159,12327
5791005,24639,38927,20519
5791321,43071,18447,34855
5791656,61503,51215,16416
5792058,22590,28687,34854
5792390,8255,51215,32806
5792692,43072,2063,18471
5792978,32831,55311,14375
5793297,14400,20495,18471
5793639,16448,6159,45095
5793956,61503,47119,32807
5794229,30783,38927,10279
5794541,63,24591,36903
5794903,55359,51215,55335
5795228,49215,34831,34854
5795563,24639,36879,43047
5795910,47167,26639,30758
5796258,34879,43023,45095
5796548,28735,49167,24615
5796842,45119,43023,34854
5797165,16447,32783,36903
5797581,12351,4111,38951
5797892,59455,24591,36902
5798254,26687,36879,30758
5798562,6208,15,26663
5798950,49215,34831,16423
5799301,49215,36879,49190
5799601,61503,57359,16421
5800048,45119,55311,18469
5800416,63,30735,6177
5800726,30783,38926,61478
5801025,32830,59407,32805
5801385,26687,24591,28710
5801740,36927,36879,10279
5802015,24639,32783,20519
5802598,47168,15,22566
5802869,51264,10255,10278
5803174,64,12303,18473
5803542,14399,30735,18471
5803846,49216,40975,40999
5804146,8255,36879,24615
5804438,43071,51215,20519
5804853,47167,43023,36903
5805124,63,18447,40999
5805644,63552,10255,24608
5806031,41023,24590,61479
5806358,30783,38927,10279
5806750,26687,22543,34848
5807085,4159,40975,40999
5807396,16447,26639,24608
5807731,34879,38926,49190
5808084,8255,22543,32806
5808420,53311,40975,20519
5808746,20543,24591,28711
5809028,8256,26639,40999
5809405,22591,49167,14374
5809716,22591,28687,38951
5810019,61503,43023,4134
5810373,26688,4111,32800
5810742,12351,34831,34854
5811053,8256,12303,32807
5811401,18495,57359,34854
5811703,41024,8207,40999
5812035,55360,8207,38951
5812453,4159,34831,24615
5812776,26687,36879,28705
5813092,18495,38927,38958
5813444,6207,14351,38951
5813769,18495,26639,26662
5814141,10303,22543,40998
5814458,38974,63503,26662
5814795,20543,16399,45094
5815090,10303,22543,32807
5815356,18495,8207,24614
5815688,36927,20495,32805
5816099,10303,18447,43046
5816442,45119,40975,18470
5816742,22591,55311,40998
5817086,10303,26639,53282
5817436,43071,36879,63525
5817783,4159,28687,34855
5818147,45119,16399,55335
5818471,57407,28687,38949
5818896,47167,59407,38949
5819214,53311,49167,53294
5819536,24639,28687,24614
5819940,28735,53263,32807
5820321,63551,47119,24613
5820603,2111,34831,38951
5820910,45119,57359,32806
5821321,28735,53263,34854
5821620,30784,6159,61477
5821982,4159,38927,16422
5822356,45119,24591,26662
5822692,41023,45071,28710
5822991,53311,49167,20517
5823336,61503,43023,38950
5823638,45119,34831,20518
5823975,4159,40975,16423
5824352,34879,43023,24615
5824685,47167,40975,38951
5824967,57408,2063,43046
5825372,63,49167,34862
5825790,22592,14351,26663
5826105,63,38927,10279
5826421,18495,55311,28711
5826784,12352,16399,28711
5827148,51263,28687,24614
